epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
114,8468,0.52118,0.35032,0.94013,0.97064,0.97085,0.97937,0.83545,0.53778,0.2499,0.9687,0.000400551,0.000400551,0.000400551
115,9366.18,0.52441,0.35315,0.94533,0.9714,0.97525,0.98381,0.8429,0.53491,0.24589,0.97139,0.000396051,0.000396051,0.000396051
116,10264.6,0.52512,0.35298,0.94606,0.97477,0.97267,0.98357,0.84439,0.53457,0.24285,0.97604,0.000391552,0.000391552,0.000391552
117,11163.4,0.51451,0.34782,0.93746,0.97139,0.96981,0.98287,0.84277,0.53074,0.24624,0.96696,0.000387052,0.000387052,0.000387052
118,12061.2,0.5187,0.42094,0.9367,0.96778,0.97419,0.98312,0.84145,0.53734,0.25076,0.97118,0.000382553,0.000382553,0.000382553
119,12959.8,0.51663,0.36007,0.94431,0.97056,0.97269,0.98287,0.84301,0.52681,0.24555,0.97717,0.000378053,0.000378053,0.000378053
120,13858.7,0.50192,0.3416,0.9362,0.96708,0.97609,0.98332,0.8466,0.52317,0.24186,0.96804,0.000373554,0.000373554,0.000373554
121,14758.1,0.50001,0.33762,0.92856,0.97376,0.97471,0.98311,0.83896,0.52572,0.24125,0.96277,0.000369054,0.000369054,0.000369054
122,15654.1,0.49794,0.3385,0.92653,0.96526,0.9756,0.98322,0.84978,0.51335,0.24172,0.95808,0.000364554,0.000364554,0.000364554
123,16550,0.51441,0.33891,0.93146,0.96905,0.97773,0.98391,0.84617,0.52417,0.2447,0.95392,0.000360055,0.000360055,0.000360055
124,17445.5,0.51797,0.45956,0.93372,0.96541,0.97623,0.98001,0.83328,0.52791,0.25561,0.95675,0.000355555,0.000355555,0.000355555
125,18341.7,0.49629,0.35217,0.92617,0.96836,0.97412,0.98346,0.84715,0.5204,0.24038,0.96647,0.000351056,0.000351056,0.000351056
126,19245,0.49813,0.33996,0.93534,0.96655,0.97743,0.98326,0.84172,0.51204,0.2373,0.95901,0.000346556,0.000346556,0.000346556
127,20144.6,0.49901,0.34358,0.9304,0.97204,0.97127,0.98338,0.8501,0.5145,0.23946,0.94122,0.000342057,0.000342057,0.000342057
128,21044.2,0.50048,0.33821,0.93134,0.97145,0.97274,0.98378,0.84784,0.51965,0.24167,0.96061,0.000337557,0.000337557,0.000337557
129,21942.9,0.49821,0.34043,0.93335,0.969,0.97535,0.98248,0.84448,0.51503,0.23984,0.96372,0.000333058,0.000333058,0.000333058
130,22843.8,0.49042,0.33329,0.93046,0.96984,0.97335,0.98362,0.85043,0.51506,0.24128,0.9638,0.000328558,0.000328558,0.000328558
131,23744.1,0.48345,0.36486,0.91849,0.97001,0.9731,0.98366,0.85048,0.51688,0.24439,0.95838,0.000324058,0.000324058,0.000324058
132,24645.2,0.48737,0.34849,0.9243,0.97087,0.97496,0.98445,0.85198,0.51254,0.23963,0.95978,0.000319559,0.000319559,0.000319559
133,25546,0.46607,0.32992,0.91175,0.96541,0.97624,0.98294,0.85134,0.51112,0.23579,0.9608,0.000315059,0.000315059,0.000315059
134,26447.9,0.48951,0.33448,0.9255,0.97291,0.9756,0.98351,0.85233,0.51146,0.24295,0.95257,0.00031056,0.00031056,0.00031056
135,27348.7,0.47596,0.33302,0.92095,0.97306,0.97383,0.98295,0.84737,0.51097,0.2412,0.96059,0.00030606,0.00030606,0.00030606
136,28250.5,0.48816,0.3318,0.931,0.97204,0.97388,0.98431,0.85511,0.51262,0.23935,0.977,0.000301561,0.000301561,0.000301561
137,29151.3,0.4731,0.32562,0.92248,0.97391,0.97518,0.98403,0.85596,0.51006,0.23512,0.97985,0.000297061,0.000297061,0.000297061
138,30052.6,0.47861,0.33167,0.92782,0.97307,0.97256,0.9827,0.85414,0.51032,0.23902,0.97181,0.000292562,0.000292562,0.000292562
139,30954.2,0.46938,0.32168,0.92101,0.96709,0.97692,0.98235,0.85499,0.51178,0.23882,0.97597,0.000288062,0.000288062,0.000288062
140,31854.4,0.46615,0.32364,0.91562,0.96965,0.97165,0.98231,0.85269,0.4983,0.23413,0.96077,0.000283563,0.000283563,0.000283563
