epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
124,38927.9,0.40316,0.28896,0.85827,0.9755,0.97587,0.98254,0.87711,0.43908,0.21328,0.89562,0.000355555,0.000355555,0.000355555
125,39239.3,0.40722,0.28455,0.85907,0.97225,0.97911,0.98189,0.87222,0.44196,0.21793,0.8945,0.000351056,0.000351056,0.000351056
126,39550.2,0.39811,0.28961,0.85497,0.97085,0.97878,0.9815,0.86661,0.43445,0.21895,0.8897,0.000346556,0.000346556,0.000346556
127,39861.6,0.39428,0.28439,0.85522,0.97598,0.97987,0.98435,0.87015,0.43207,0.214,0.89243,0.000342057,0.000342057,0.000342057
128,40172.8,0.40381,0.28675,0.85536,0.97331,0.98125,0.98421,0.87689,0.44079,0.21356,0.89419,0.000337557,0.000337557,0.000337557
129,40484.1,0.40183,0.28408,0.85577,0.977,0.9798,0.98412,0.87759,0.42903,0.20968,0.89297,0.000333058,0.000333058,0.000333058
130,40795.9,0.40006,0.28192,0.85343,0.97573,0.98177,0.98305,0.87763,0.43132,0.21149,0.89234,0.000328558,0.000328558,0.000328558
131,41106.8,0.4036,0.28884,0.85933,0.97238,0.98032,0.98315,0.87996,0.42819,0.2094,0.89315,0.000324058,0.000324058,0.000324058
132,41418.2,0.38141,0.27953,0.84893,0.97305,0.97823,0.98322,0.87779,0.42806,0.20912,0.89101,0.000319559,0.000319559,0.000319559
133,41736.4,0.38051,0.283,0.84829,0.97575,0.97888,0.98309,0.87232,0.42813,0.21301,0.89565,0.000315059,0.000315059,0.000315059
134,42048.6,0.38965,0.28255,0.8496,0.97175,0.98138,0.98321,0.87967,0.42027,0.20372,0.89312,0.00031056,0.00031056,0.00031056
135,42362.7,0.38039,0.27647,0.84795,0.97176,0.97532,0.98347,0.88576,0.42131,0.20969,0.89373,0.00030606,0.00030606,0.00030606
136,42679.3,0.37735,0.27168,0.84784,0.97489,0.97957,0.98325,0.8815,0.42337,0.20679,0.89327,0.000301561,0.000301561,0.000301561
137,42993.7,0.39021,0.28353,0.85162,0.97367,0.97713,0.98313,0.882,0.42335,0.20834,0.89378,0.000297061,0.000297061,0.000297061
138,43309.3,0.38142,0.28302,0.85055,0.9754,0.97863,0.98475,0.88346,0.42346,0.20667,0.88964,0.000292562,0.000292562,0.000292562
139,43621.3,0.37622,0.27139,0.84953,0.97519,0.97762,0.98481,0.88258,0.42541,0.20965,0.89604,0.000288062,0.000288062,0.000288062
140,43932.2,0.37529,0.27576,0.84932,0.97261,0.98,0.98453,0.88029,0.42429,0.21097,0.89548,0.000283563,0.000283563,0.000283563
141,44243.5,0.36798,0.26861,0.84252,0.97728,0.97936,0.98497,0.88193,0.41755,0.20887,0.89451,0.000279063,0.000279063,0.000279063
142,44555.3,0.36514,0.26745,0.84082,0.97418,0.97979,0.98415,0.88479,0.41475,0.20267,0.89556,0.000274563,0.000274563,0.000274563
143,44866,0.36591,0.26773,0.84486,0.97179,0.98184,0.98499,0.88619,0.41522,0.20315,0.89182,0.000270064,0.000270064,0.000270064
144,45177.5,0.37009,0.27045,0.84774,0.97429,0.98037,0.98391,0.88116,0.41532,0.20325,0.8931,0.000265564,0.000265564,0.000265564
145,45488.6,0.36061,0.27019,0.84329,0.97383,0.9779,0.98242,0.87915,0.41273,0.20686,0.89254,0.000261065,0.000261065,0.000261065
146,45799.6,0.35843,0.25976,0.84245,0.97383,0.9802,0.98303,0.88196,0.41285,0.20543,0.89046,0.000256565,0.000256565,0.000256565
147,46111.1,0.36001,0.26737,0.84004,0.97483,0.97912,0.98483,0.88142,0.40787,0.20163,0.89,0.000252066,0.000252066,0.000252066
148,46422.1,0.35927,0.26658,0.83849,0.97302,0.979,0.98416,0.88187,0.40778,0.2011,0.89179,0.000247566,0.000247566,0.000247566
149,46733.3,0.34746,0.25606,0.83971,0.97416,0.97726,0.9841,0.88832,0.40672,0.20101,0.89014,0.000243067,0.000243067,0.000243067
150,47045,0.35502,0.26108,0.83645,0.97665,0.97903,0.98406,0.88155,0.40431,0.199,0.88869,0.000238567,0.000238567,0.000238567
151,47356,0.3485,0.25967,0.83838,0.9745,0.97734,0.98473,0.88022,0.40756,0.20292,0.8906,0.000234068,0.000234068,0.000234068
