epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
173,10095.2,0.24533,0.1948,0.8055,0.99905,0.99981,0.995,0.97792,0.24449,0.11518,0.78084,0.0001486,0.0001486,0.0001486
174,10153.4,0.24033,0.19082,0.80601,0.99947,0.99915,0.995,0.97776,0.24217,0.11436,0.77825,0.00014365,0.00014365,0.00014365
175,10211.7,0.24248,0.18969,0.80586,0.9993,0.99987,0.995,0.97897,0.23836,0.11271,0.77716,0.0001387,0.0001387,0.0001387
176,10270.1,0.23671,0.18859,0.80556,0.99934,0.99952,0.995,0.97992,0.23713,0.11188,0.77607,0.00013375,0.00013375,0.00013375
177,10328.5,0.23561,0.18422,0.80228,0.9994,0.99991,0.995,0.9794,0.2371,0.11234,0.7774,0.0001288,0.0001288,0.0001288
178,10386.7,0.23639,0.18702,0.80278,0.99928,0.99987,0.995,0.97973,0.23587,0.11063,0.77636,0.00012385,0.00012385,0.00012385
179,10445,0.23724,0.18468,0.80432,0.99935,0.99981,0.995,0.98003,0.23537,0.11159,0.77575,0.0001189,0.0001189,0.0001189
180,10503.4,0.2332,0.18346,0.80408,0.99951,0.99882,0.995,0.97952,0.23523,0.11217,0.77522,0.00011395,0.00011395,0.00011395
181,10561.7,0.23428,0.18066,0.79863,0.99908,0.99907,0.995,0.97928,0.23441,0.1144,0.77557,0.000109,0.000109,0.000109
182,10620,0.2285,0.17594,0.80405,0.99868,0.9985,0.995,0.97957,0.23539,0.11472,0.77717,0.00010405,0.00010405,0.00010405
183,10678.4,0.23006,0.17805,0.80055,0.99906,0.99849,0.995,0.97961,0.23432,0.11217,0.77752,9.91e-05,9.91e-05,9.91e-05
184,10736.8,0.23304,0.17496,0.79993,0.99941,0.99897,0.995,0.97966,0.23509,0.11137,0.77774,9.415e-05,9.415e-05,9.415e-05
185,10795.3,0.22914,0.1768,0.80435,0.99953,0.9989,0.995,0.97966,0.23463,0.11185,0.77739,8.92e-05,8.92e-05,8.92e-05
186,10853.7,0.22898,0.17807,0.8022,0.99964,0.99878,0.995,0.98042,0.23053,0.11254,0.77538,8.425e-05,8.425e-05,8.425e-05
187,10912.1,0.22365,0.17315,0.80201,0.99965,0.99869,0.995,0.98074,0.22855,0.11013,0.77402,7.93e-05,7.93e-05,7.93e-05
188,10970.4,0.22969,0.17465,0.80286,0.99974,0.99873,0.995,0.98017,0.22904,0.11058,0.77425,7.435e-05,7.435e-05,7.435e-05
189,11028.6,0.22694,0.17079,0.80281,0.9997,0.99882,0.995,0.98046,0.22796,0.1106,0.77394,6.94e-05,6.94e-05,6.94e-05
190,11086.6,0.21937,0.16973,0.79672,0.99945,0.99859,0.995,0.9811,0.22703,0.11057,0.77381,6.445e-05,6.445e-05,6.445e-05
191,11167.3,0.20436,0.12422,0.79586,0.99886,0.99923,0.995,0.97921,0.24033,0.11649,0.77667,5.95e-05,5.95e-05,5.95e-05
192,11225.3,0.19639,0.11459,0.79656,0.99948,0.99847,0.995,0.97943,0.23994,0.11546,0.77706,5.455e-05,5.455e-05,5.455e-05
193,11283.2,0.19003,0.11431,0.79324,0.9996,0.99828,0.995,0.9801,0.23596,0.11493,0.77577,4.96e-05,4.96e-05,4.96e-05
194,11341.2,0.19165,0.11597,0.79059,0.99951,0.99814,0.995,0.97946,0.23307,0.11377,0.77544,4.465e-05,4.465e-05,4.465e-05
195,11399.2,0.18771,0.11193,0.78884,0.99943,0.99825,0.995,0.97953,0.23187,0.1133,0.77595,3.97e-05,3.97e-05,3.97e-05
196,11457.2,0.18576,0.10966,0.79171,0.99948,0.9983,0.995,0.98044,0.23017,0.11176,0.77539,3.475e-05,3.475e-05,3.475e-05
197,11515.2,0.18069,0.10556,0.79293,0.99933,0.99944,0.995,0.97979,0.22785,0.10905,0.77436,2.98e-05,2.98e-05,2.98e-05
198,11573.2,0.18424,0.10921,0.78786,0.99899,0.99903,0.995,0.97984,0.22826,0.11016,0.77443,2.485e-05,2.485e-05,2.485e-05
199,11631.2,0.18122,0.1048,0.78701,0.99922,0.9994,0.995,0.97968,0.22746,0.11036,0.77432,1.99e-05,1.99e-05,1.99e-05
200,11689.3,0.18058,0.10953,0.78535,0.99923,0.99946,0.995,0.98032,0.22628,0.10971,0.77391,1.495e-05,1.495e-05,1.495e-05
