epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
120,9813.66,0.38369,0.27856,0.84069,0.97226,0.97213,0.98332,0.88937,0.44906,0.24189,0.90438,0.000373554,0.000373554,0.000373554
121,9899.64,0.38846,0.27693,0.84058,0.97208,0.97463,0.98237,0.8915,0.4419,0.23801,0.90269,0.000369054,0.000369054,0.000369054
122,9986,0.37129,0.27425,0.83198,0.9673,0.97366,0.98226,0.88798,0.44744,0.24541,0.90594,0.000364554,0.000364554,0.000364554
123,10072.2,0.37927,0.27346,0.8377,0.97512,0.97424,0.98324,0.89122,0.45215,0.2424,0.90381,0.000360055,0.000360055,0.000360055
124,10158.3,0.38116,0.2723,0.83778,0.97474,0.97673,0.98347,0.89322,0.4396,0.23568,0.90468,0.000355555,0.000355555,0.000355555
125,10244.6,0.36205,0.26642,0.83506,0.97184,0.97607,0.98357,0.89157,0.44363,0.23618,0.90783,0.000351056,0.000351056,0.000351056
126,10330.8,0.37256,0.26628,0.83813,0.97389,0.97495,0.98355,0.8945,0.43827,0.23838,0.90591,0.000346556,0.000346556,0.000346556
127,10422.1,0.36174,0.26209,0.83383,0.9758,0.97423,0.98355,0.89088,0.44294,0.23841,0.91042,0.000342057,0.000342057,0.000342057
128,10508.6,0.36236,0.26204,0.83038,0.97195,0.97546,0.98342,0.89177,0.43687,0.2419,0.90569,0.000337557,0.000337557,0.000337557
129,10595,0.36584,0.26195,0.83289,0.97305,0.97303,0.98377,0.89405,0.43286,0.23582,0.90298,0.000333058,0.000333058,0.000333058
130,10681.6,0.36446,0.26003,0.83483,0.9741,0.97572,0.98451,0.89554,0.43931,0.23442,0.90529,0.000328558,0.000328558,0.000328558
131,10767.9,0.36286,0.25802,0.83071,0.97327,0.97024,0.98251,0.89469,0.43251,0.23798,0.90575,0.000324058,0.000324058,0.000324058
132,10853.8,0.3514,0.25489,0.8289,0.97215,0.9759,0.98358,0.89353,0.42947,0.23486,0.90233,0.000319559,0.000319559,0.000319559
133,10943.1,0.36062,0.26034,0.83226,0.97658,0.97834,0.98421,0.89513,0.43403,0.23191,0.90751,0.000315059,0.000315059,0.000315059
134,11032.8,0.36059,0.2656,0.8339,0.97281,0.97806,0.98442,0.8942,0.43087,0.23446,0.90734,0.00031056,0.00031056,0.00031056
135,11123.7,0.34286,0.25157,0.82622,0.96983,0.97705,0.98371,0.89774,0.42864,0.23109,0.90736,0.00030606,0.00030606,0.00030606
136,11215,0.35709,0.25461,0.8355,0.97446,0.9726,0.98389,0.89716,0.42518,0.23375,0.90605,0.000301561,0.000301561,0.000301561
137,11305.5,0.34544,0.2506,0.82657,0.97196,0.97464,0.98347,0.8976,0.42754,0.23466,0.90511,0.000297061,0.000297061,0.000297061
138,11398.3,0.3464,0.25931,0.83196,0.97358,0.97424,0.98401,0.89686,0.43002,0.22663,0.9084,0.000292562,0.000292562,0.000292562
139,11488.9,0.34635,0.24853,0.82672,0.97393,0.97137,0.98446,0.89787,0.42511,0.22563,0.90783,0.000288062,0.000288062,0.000288062
140,11579.8,0.34019,0.25238,0.82489,0.97284,0.97566,0.98426,0.89635,0.42444,0.22891,0.90252,0.000283563,0.000283563,0.000283563
141,11670,0.34258,0.24836,0.82797,0.97389,0.97673,0.98415,0.89829,0.42214,0.22829,0.90068,0.000279063,0.000279063,0.000279063
142,11759.1,0.32859,0.24451,0.82217,0.97677,0.97386,0.98367,0.89711,0.41964,0.22653,0.90505,0.000274563,0.000274563,0.000274563
143,11845.3,0.33533,0.24955,0.82434,0.97483,0.97631,0.98408,0.89816,0.42114,0.22273,0.90716,0.000270064,0.000270064,0.000270064
144,11930.5,0.3328,0.24526,0.82271,0.97114,0.97675,0.98389,0.89382,0.42297,0.22602,0.90531,0.000265564,0.000265564,0.000265564
145,12019.5,0.34075,0.24948,0.82992,0.97307,0.97619,0.984,0.89703,0.41958,0.2226,0.90385,0.000261065,0.000261065,0.000261065
146,12108,0.32682,0.24108,0.82053,0.97253,0.97759,0.98286,0.89651,0.41601,0.22412,0.90603,0.000256565,0.000256565,0.000256565
147,12199.5,0.32251,0.23847,0.81872,0.97552,0.97301,0.98304,0.89706,0.41662,0.2282,0.90458,0.000252066,0.000252066,0.000252066
148,12292.8,0.33948,0.24585,0.82676,0.97239,0.97664,0.98338,0.89993,0.41865,0.23151,0.90512,0.000247566,0.000247566,0.000247566
149,12385,0.3298,0.24112,0.82549,0.97099,0.97614,0.98288,0.89932,0.41415,0.22594,0.90478,0.000243067,0.000243067,0.000243067
150,12471.9,0.32899,0.23999,0.82443,0.97281,0.97193,0.98231,0.8978,0.41356,0.23141,0.90202,0.000238567,0.000238567,0.000238567
151,12562.8,0.329,0.24288,0.82487,0.97398,0.97423,0.98299,0.9,0.41624,0.22215,0.90869,0.000234068,0.000234068,0.000234068
152,12651.8,0.32503,0.24143,0.82088,0.97137,0.97865,0.98381,0.89964,0.41728,0.22149,0.90792,0.000229568,0.000229568,0.000229568
153,12743.6,0.32724,0.2397,0.82367,0.9735,0.97413,0.98389,0.9003,0.41542,0.22357,0.90661,0.000225068,0.000225068,0.000225068
154,12835.8,0.3336,0.2372,0.82242,0.97485,0.97278,0.98283,0.89729,0.41318,0.22588,0.90565,0.000220569,0.000220569,0.000220569
155,12928.2,0.32258,0.23668,0.82085,0.97134,0.97374,0.98267,0.89835,0.41232,0.23069,0.9059,0.000216069,0.000216069,0.000216069
156,13021,0.31113,0.22871,0.81901,0.97779,0.96923,0.98405,0.90145,0.40825,0.22162,0.90292,0.00021157,0.00021157,0.00021157
157,13113.8,0.32112,0.23427,0.82051,0.9742,0.97239,0.98287,0.89903,0.41291,0.22393,0.90691,0.00020707,0.00020707,0.00020707
158,13206.5,0.31212,0.22954,0.81966,0.97473,0.97252,0.98339,0.9009,0.40622,0.22305,0.90708,0.000202571,0.000202571,0.000202571
159,13296.8,0.3217,0.23391,0.82035,0.97278,0.97283,0.98288,0.89898,0.41166,0.22672,0.9088,0.000198071,0.000198071,0.000198071
160,13388.8,0.31247,0.22839,0.81939,0.97311,0.97321,0.98299,0.89995,0.41244,0.22759,0.90828,0.000193572,0.000193572,0.000193572
161,13479.5,0.31574,0.23493,0.82208,0.97248,0.97431,0.9828,0.89992,0.41174,0.22933,0.90711,0.000189072,0.000189072,0.000189072
162,13565.7,0.3061,0.22733,0.8187,0.97222,0.97073,0.98289,0.89881,0.40954,0.22609,0.90733,0.000184572,0.000184572,0.000184572
